iter	Logloss
1500	0.00682627466
1501	0.006826293733
1502	0.006811126073
1503	0.006805046399
1504	0.006802985933
1505	0.006796095636
1506	0.006789868673
1507	0.00677734375
1508	0.006765398979
1509	0.006765370899
1510	0.006761699253
1511	0.006761673821
1512	0.006758253839
1513	0.006751287248
1514	0.006751285659
1515	0.006751303673
1516	0.00675057835
1517	0.006748510997
1518	0.006745999654
1519	0.006746014489
1520	0.006746007072
1521	0.006745921241
1522	0.00674003707
1523	0.006731506983
1524	0.006726118724
1525	0.00672612826
1526	0.006718933847
1527	0.006718931198
1528	0.00671892537
1529	0.006703796917
1530	0.006691842609
1531	0.006687290404
1532	0.006679057545
1533	0.006679010391
1534	0.006669982274
1535	0.00666206095
1536	0.006657003827
1537	0.006654377513
1538	0.006654391819
1539	0.006652679973
1540	0.006648655468
1541	0.00664041996
1542	0.006640405125
1543	0.006637484233
1544	0.006633013089
1545	0.006624540223
1546	0.00661600007
1547	0.00660698043
1548	0.006599464417
1549	0.006588517295
1550	0.00658841504
1551	0.006577763028
1552	0.006577763557
1553	0.006577759849
1554	0.006577256521
1555	0.006573850314
1556	0.006567313406
1557	0.006563987732
1558	0.006563970778
1559	0.006557440228
1560	0.006555307706
1561	0.006549789641
1562	0.006549749374
1563	0.006546543439
1564	0.006534312566
1565	0.006534292433
1566	0.006533350415
1567	0.006533344057
1568	0.00653081576
1569	0.006509695053
1570	0.006500829591
1571	0.006494531631
1572	0.006491118537
1573	0.006485774782
1574	0.006478360494
1575	0.006471939087
1576	0.006467189789
1577	0.006467173894
1578	0.006467158529
1579	0.006461988555
1580	0.006455498801
1581	0.006455508338
1582	0.006455507808
1583	0.006455480787
1584	0.006448440022
1585	0.006445884705
1586	0.006440599759
1587	0.006434622341
1588	0.00642317454
1589	0.006417315271
1590	0.006411622895
1591	0.006406691339
1592	0.006406676504
1593	0.006392658022
1594	0.0063800425
1595	0.006372949282
1596	0.006367387772
1597	0.006367387772
1598	0.006360913383
1599	0.006357446247
1600	0.006357448366
1601	0.006357422935
1602	0.006355695724
1603	0.006350039376
1604	0.006345917384
1605	0.0063404221
1606	0.0063404221
1607	0.006340426339
1608	0.006338390774
1609	0.006324850718
1610	0.006316098637
1611	0.006306531164
1612	0.00630651527
1613	0.006302150091
1614	0.006295870675
1615	0.006286385324
1616	0.006277163823
1617	0.006272470686
1618	0.006267344687
1619	0.006259569062
1620	0.006258303324
1621	0.006251866023
1622	0.006241067251
1623	0.00623439259
1624	0.006227618323
1625	0.006217786471
1626	0.006216874123
1627	0.006211272346
1628	0.006206982931
1629	0.00620610661
1630	0.00619691213
1631	0.006196787092
1632	0.006192828814
1633	0.006181721687
1634	0.006172561116
1635	0.006161493725
1636	0.0061560048
1637	0.006143437492
1638	0.006133541531
1639	0.006129354901
1640	0.006113977432
1641	0.006113944583
1642	0.006100680033
1643	0.006091303296
1644	0.006091249254
1645	0.006091185676
1646	0.00608862453
1647	0.006079163022
1648	0.006077517403
1649	0.006077489853
1650	0.006077476078
1651	0.006071141561
1652	0.006064840953
1653	0.00606162813
1654	0.00605635643
1655	0.006043752564
1656	0.00604376634
1657	0.006035797861
1658	0.00602669398
1659	0.006021261215
1660	0.006017874612
1661	0.006017884148
1662	0.0060178211
1663	0.006015259425
1664	0.006015281147
1665	0.006009577115
1666	0.00600956493
1667	0.006009107166
1668	0.006002986696
1669	0.005998859935
1670	0.005998832385
1671	0.005997153388
1672	0.005990459654
1673	0.005990440051
1674	0.005978694492
1675	0.005978644689
1676	0.005977243847
1677	0.005976263682
1678	0.00597624037
1679	0.005965775384
1680	0.0059595214
1681	0.005957261721
1682	0.005950899654
1683	0.005950889058
1684	0.005950877931
1685	0.005947595172
1686	0.00594543669
1687	0.005945443047
1688	0.005943323241
1689	0.005937248336
1690	0.005932894813
1691	0.005932869381
1692	0.005932854017
1693	0.005932863024
1694	0.005932808982
1695	0.00593281428
1696	0.005932816399
1697	0.005927914513
1698	0.005927892261
1699	0.00591776318
1700	0.005909781986
1701	0.005904412799
1702	0.005904391607
1703	0.005903258853
1704	0.005896874004
1705	0.005896887249
1706	0.005894759496
1707	0.005893591775
1708	0.005893599192
1709	0.005893439717
1710	0.005893455082
1711	0.005893448724
1712	0.005893005795
1713	0.005889181031
1714	0.005883374214
1715	0.00587861326
1716	0.005872823397
1717	0.005864533848
1718	0.00586075147
1719	0.005854990747
1720	0.005852281782
1721	0.005845960511
1722	0.005842167536
1723	0.005837438371
1724	0.005833102332
1725	0.005833115048
1726	0.005830694305
1727	0.005830703841
1728	0.005826998287
1729	0.005820877287
1730	0.005811453925
1731	0.005811312993
1732	0.005811288622
1733	0.00581132412
1734	0.00581132412
1735	0.005809470283
1736	0.005805656115
1737	0.005805633863
1738	0.005805647108
1739	0.005805646578
1740	0.005805648168
1741	0.005803480148
1742	0.005794930458
1743	0.005794917742
1744	0.005794882245
1745	0.005794918802
1746	0.005794849396
1747	0.0057895067
1748	0.005784809854
1749	0.005780727598
1750	0.005780736605
1751	0.005776728524
1752	0.00577665276
1753	0.005776636336
1754	0.00577419281
1755	0.005766613219
1756	0.005766602092
1757	0.00576549583
1758	0.005763725175
1759	0.005763656298
1760	0.005763667425
1761	0.005757087072
1762	0.005757000181
1763	0.00575354841
1764	0.005753565364
1765	0.005744638443
1766	0.00574142615
1767	0.005732438829
1768	0.005732448366
1769	0.00573144065
1770	0.005720937517
1771	0.005713932779
1772	0.005713921123
1773	0.00571267234
1774	0.005705049303
1775	0.00569990264
1776	0.005695828332
1777	0.005685888926
1778	0.005685853958
1779	0.005685853958
1780	0.005685839653
1781	0.005683803558
1782	0.005678579013
1783	0.005678594377
1784	0.005678582721
1785	0.005676760144
1786	0.005671182209
1787	0.005663612154
1788	0.005660913255
1789	0.005654623244
1790	0.005649452209
1791	0.005647521549
1792	0.005642469194
1793	0.005642437935
1794	0.005637088352
1795	0.005637076696
1796	0.005629355643
1797	0.005629349285
1798	0.005628768073
1799	0.005628742112
1800	0.00562748803
1801	0.005624797609
1802	0.005619138082
1803	0.005619097816
1804	0.005615899828
1805	0.005605953005
1806	0.005605955654
1807	0.005605934461
1808	0.00560590744
1809	0.005605916977
1810	0.005605880949
1811	0.005601188342
1812	0.005600053999
1813	0.005600033866
1814	0.005600039164
1815	0.005599996779
1816	0.005599976646
1817	0.005590325461
1818	0.005584943559
1819	0.005584938791
1820	0.005579651197
1821	0.005579658084
1822	0.005574083328
1823	0.005563143624
1824	0.005559727351
1825	0.00555050532
1826	0.005550461875
1827	0.005545886358
1828	0.00553967052
1829	0.00553970231
1830	0.005539644029
1831	0.00553902732
1832	0.005531877942
1833	0.005529031754
1834	0.005521637599
1835	0.005509560373
1836	0.005509534412
1837	0.005501697328
1838	0.005499937269
1839	0.005499915017
1840	0.005496397018
1841	0.005496400197
1842	0.005495713552
1843	0.005495707194
1844	0.005493791368
1845	0.00548599773
1846	0.005485967
1847	0.005480194092
1848	0.005473462741
1849	0.005469181273
1850	0.005467142529
1851	0.005465250015
1852	0.005465253194
1853	0.005465250015
1854	0.005461582608
1855	0.00546154605
1856	0.005461550819
1857	0.005458175871
1858	0.005458156268
1859	0.00545814938
1860	0.00545817799
1861	0.005457411342
1862	0.005456048118
1863	0.005453583399
1864	0.005451806916
1865	0.005449853473
1866	0.005445289612
1867	0.005437285105
1868	0.005434539583
1869	0.005431658427
1870	0.005431614982
1871	0.005431608094
1872	0.00543162028
1873	0.005431570477
1874	0.005431154039
1875	0.005427318149
1876	0.005423193508
1877	0.00541443083
1878	0.005410014258
1879	0.005406806204
1880	0.00540678978
1881	0.005406786601
1882	0.00540672885
1883	0.0054067315
1884	0.005404015647
1885	0.00539709674
1886	0.005395918952
1887	0.005395908356
1888	0.005395907826
1889	0.005395864911
1890	0.005395855374
1891	0.005395817227
1892	0.005390637716
1893	0.005390650431
1894	0.005386053721
1895	0.005386049483
1896	0.005385892656
1897	0.005379711257
1898	0.005379707548
1899	0.005379706489
1900	0.005377795961
1901	0.005369176335
1902	0.005369177924
1903	0.005365082423
1904	0.005365070767
1905	0.005365010367
1906	0.005364253786
1907	0.005364251667
1908	0.005360910098
1909	0.005355548859
1910	0.005349875556
1911	0.005349856483
1912	0.005348059336
1913	0.00534312778
1914	0.005343123542
1915	0.005334702068
1916	0.005334676107
1917	0.005333662563
1918	0.00532848888
1919	0.005328513251
1920	0.005322081248
1921	0.005316434436
1922	0.00531460868
1923	0.005309756597
1924	0.005309762955
1925	0.005308729808
1926	0.005308720271
1927	0.005308690601
1928	0.005304173364
1929	0.005304195086
1930	0.005302873188
1931	0.005300006866
1932	0.005298689206
1933	0.005295325385
1934	0.005294038985
1935	0.005291987525
1936	0.005288709535
1937	0.005287386047
1938	0.005287399822
1939	0.005283690559
1940	0.005279548433
1941	0.005278690656
1942	0.00527864986
1943	0.005278628667
1944	0.005270221498
1945	0.005266166263
1946	0.005262204276
1947	0.00526219262
1948	0.005262186792
1949	0.005260279444
1950	0.005260248184
1951	0.005260267788
1952	0.005260204209
1953	0.005260185136
1954	0.005260075463
1955	0.005255421003
1956	0.005253443188
1957	0.005253443188
1958	0.005253443188
1959	0.005253094567
1960	0.005253091388
1961	0.005253078143
1962	0.005251628028
1963	0.005250114865
1964	0.005250130759
1965	0.005250110096
1966	0.005250103209
1967	0.005250045988
1968	0.005246215396
1969	0.00524620533
1970	0.005243583785
1971	0.005243622462
1972	0.005237054825
1973	0.005237036281
1974	0.005236908065
1975	0.005234063996
1976	0.005234061347
1977	0.005234048631
1978	0.005234061347
1979	0.005234026379
1980	0.005234035386
1981	0.005234021081
1982	0.005234022141
1983	0.00523194419
1984	0.005228264067
1985	0.005227835973
1986	0.005227840741
1987	0.005227809482
1988	0.005225513246
1989	0.005225370195
1990	0.005225362248
1991	0.005225367016
1992	0.005224813885
1993	0.005224807527
1994	0.005224760903
1995	0.005224723816
1996	0.005224702623
1997	0.005218272209
1998	0.005207788679
1999	0.005207819409
2000	0.005207742055
2001	0.005207745764
2002	0.005206898053
2003	0.005206916597
2004	0.00520377477
2005	0.005193601184
2006	0.005192483796
2007	0.005192462073
2008	0.005192434523
2009	0.005185764631
2010	0.005176794794
2011	0.005176037682
2012	0.005172623528
2013	0.005172564189
2014	0.005172532399
2015	0.005172509087
2016	0.005172499551
2017	0.0051710097
2018	0.005170976851
2019	0.005170990096
2020	0.005170947181
2021	0.00517094983
2022	0.005167526669
2023	0.005161479314
2024	0.005156048139
2025	0.005156072511
2026	0.005153698921
2027	0.005153661304
2028	0.005151963764
2029	0.005145816803
2030	0.005145104726
2031	0.005145129098
2032	0.005145125919
2033	0.005135773553
2034	0.005134883457
2035	0.005134869681
2036	0.005132529471
2037	0.00513179991
2038	0.00513033496
2039	0.005130329132
2040	0.005128830274
2041	0.005128830274
2042	0.005122085677
2043	0.005118115743
2044	0.005118119982
2045	0.005117146704
2046	0.005117141936
2047	0.005117123392
2048	0.00510799355
2049	0.005107966529
2050	0.005107975536
2051	0.005104095671
2052	0.005100274086
2053	0.005098508729
2054	0.005098494954
2055	0.005091851552
2056	0.005087063048
2057	0.005087052451
2058	0.005086957614
2059	0.005084021356
2060	0.005072803497
2061	0.005071894328
2062	0.005071877374
2063	0.005065180461
2064	0.005062470966
2065	0.005058889389
2066	0.00505888515
2067	0.005058888329
2068	0.005057325893
2069	0.005054439969
2070	0.005050895479
2071	0.005050887002
2072	0.005045867496
2073	0.005045843654
2074	0.005045862198
2075	0.005045865377
2076	0.005045850012
2077	0.005044561492
2078	0.005044575797
2079	0.005039968491
2080	0.005039955245
2081	0.00503206465
2082	0.00503206465
2083	0.005029149585
2084	0.005029130512
2085	0.005029137399
2086	0.005029041502
2087	0.005028987461
2088	0.005028976864
2089	0.00502893024
2090	0.005028940307
2091	0.005027849409
2092	0.005018519296
2093	0.005018524594
2094	0.005009826024
2095	0.005009822316
2096	0.005009841389
2097	0.005009787877
2098	0.005009704166
2099	0.0050089603
2100	0.005008938577
2101	0.005008912616
2102	0.005008912616
2103	0.005008904139
2104	0.00500890202
2105	0.005005719927
2106	0.005005728404
2107	0.005005704032
2108	0.005005698734
2109	0.005005698734
2110	0.004999087122
2111	0.004999110434
2112	0.004999036789
2113	0.004999015066
2114	0.004999014537
2115	0.004997674624
2116	0.004997637537
2117	0.004991161558
2118	0.004991152022
2119	0.004991141955
2120	0.004991150962
2121	0.004991147783
2122	0.004991148843
2123	0.004991110696
2124	0.004991107517
2125	0.004990998904
2126	0.004991015328
2127	0.004991008441
2128	0.004983860652
2129	0.004983861181
2130	0.004983854294
2131	0.004983851115
2132	0.004983831512
2133	0.004983845287
2134	0.004977457788
2135	0.004968859884
2136	0.004968805313
2137	0.004968796836
2138	0.004968796836
2139	0.00496878412
2140	0.004968793657
2141	0.004968783061
2142	0.004968771405
2143	0.004968734317
2144	0.004968748093
2145	0.004968741735
2146	0.004968720012
2147	0.004968732728
2148	0.00496872584
2149	0.004966866175
2150	0.004966849221
2151	0.004966821671
2152	0.004954004288
2153	0.004947277705
2154	0.004941712485
2155	0.004939408832
2156	0.004939398236
2157	0.004939425257
2158	0.004939368036
2159	0.00493923982
2160	0.004939263662
2161	0.004937363731
2162	0.004935581419
2163	0.004935599433
2164	0.004929268625
2165	0.004923525386
2166	0.004917005963
2167	0.004916977353
2168	0.004916978412
2169	0.004916345808
2170	0.004916333622
2171	0.004914714495
2172	0.004904056125
2173	0.004898480309
2174	0.004893288083
2175	0.004893288083
2176	0.004893285963
2177	0.004893269009
2178	0.004893248876
2179	0.00488659117
2180	0.004885081185
2181	0.004885032972
2182	0.004885035621
2183	0.0048850086
2184	0.00488500754
2185	0.004881549941
2186	0.00488152345
2187	0.004881527159
2188	0.00488043997
2189	0.00488041242
2190	0.004880402883
2191	0.004880342484
2192	0.004880342484
2193	0.00488032341
2194	0.004880346722
2195	0.00487947305
2196	0.00487947305
2197	0.004879471461
2198	0.004879471461
2199	0.004879458745
2200	0.004879466693
2201	0.004879433314
2202	0.004878144264
2203	0.004876225789
2204	0.004876198239
2205	0.004876203537
2206	0.004876214133
2207	0.004876208835
2208	0.004876206716
2209	0.004876199298
2210	0.004870400959
2211	0.004867238998
2212	0.004867271847
2213	0.004867227872
2214	0.004863700867
2215	0.004863624043
2216	0.004863645236
2217	0.004863627222
2218	0.004863571591
2219	0.004863470395
2220	0.004863465627
2221	0.004860719575
2222	0.004856361813
2223	0.0048545848
2224	0.004854605463
2225	0.004854605463
2226	0.004854605993
2227	0.004854599105
2228	0.004854626126
2229	0.00484624015
2230	0.004846230613
2231	0.004846188227
2232	0.004841416147
2233	0.004837304221
2234	0.004837319056
2235	0.004837294685
2236	0.00483727985
2237	0.004837235875
2238	0.004837262895
2239	0.004833585951
2240	0.004833499061
2241	0.004831460317
2242	0.004831462966
2243	0.004831431177
2244	0.004817674955
2245	0.004817644225
2246	0.004816803932
2247	0.004816753599
2248	0.004816777971
2249	0.004816766315
2250	0.004816770024
2251	0.004816744592
2252	0.004816687372
2253	0.004816683663
2254	0.004805766212
2255	0.0048057429
2256	0.004805728065
2257	0.004805659188
2258	0.004805647532
2259	0.004805665546
2260	0.004805635346
2261	0.00480562528
2262	0.004805606206
2263	0.004805607266
2264	0.004805568059
2265	0.004805589252
2266	0.004796079
2267	0.004796068403
2268	0.004796008534
2269	0.004795988931
2270	0.00479599211
2271	0.0047947322
2272	0.004792000982
2273	0.004791976611
2274	0.004791961246
2275	0.004791954888
2276	0.004791943232
2277	0.00479195012
2278	0.004785188039
2279	0.004785181151
2280	0.004785159959
2281	0.00478503863
2282	0.00478348626
2283	0.004783149825
2284	0.004783149825
2285	0.00478313658
2286	0.004783036974
2287	0.004775255521
2288	0.004775246514
2289	0.004775242276
2290	0.004775223202
2291	0.004771604538
2292	0.004771615134
2293	0.004771616194
2294	0.004771616194
2295	0.004771611955
2296	0.004771611955
2297	0.004771617254
2298	0.004771558444
2299	0.004771535661
2300	0.00477148215
2301	0.00477148162
2302	0.004771471024
2303	0.004762395223
2304	0.004762395223
2305	0.004762395753
2306	0.004755467309
2307	0.004751485719
2308	0.004751469294
2309	0.004746952587
2310	0.004746669134
2311	0.004746665425
2312	0.004746633106
2313	0.004746617741
2314	0.004746619331
2315	0.004746595489
2316	0.00474536048
2317	0.004740719265
2318	0.004738946491
2319	0.004733929104
2320	0.004733929104
2321	0.004733910561
2322	0.004733925396
2323	0.004733932813
2324	0.004733909501
2325	0.004733901554
2326	0.004733898375
2327	0.004733907912
2328	0.004733828439
2329	0.004733818902
2330	0.004733761681
2331	0.004733790292
2332	0.004733778636
2333	0.004733763801
2334	0.00473376698
2335	0.004733720885
2336	0.0047336181
2337	0.004733615451
2338	0.004733605385
2339	0.004733614922
2340	0.004733614392
2341	0.004733614392
2342	0.004733551873
2343	0.004733534919
2344	0.004733534919
2345	0.004733521673
2346	0.00473353227
2347	0.004733204312
2348	0.004732082685
2349	0.00473206891
2350	0.00473200957
2351	0.004731438955
2352	0.004731385443
2353	0.00473139445
2354	0.004731387032
2355	0.00472984102
2356	0.004729838901
2357	0.00472984102
2358	0.004729844729
2359	0.004725782606
2360	0.004724908405
2361	0.004724843767
2362	0.004719278547
2363	0.004718755616
2364	0.004715762668
2365	0.004715620677
2366	0.00471359041
2367	0.004713607364
2368	0.00470504019
2369	0.004705020057
2370	0.004705020057
2371	0.00470504125
2372	0.004704987208
2373	0.00470489343
2374	0.004704873827
2375	0.004704886013
2376	0.004699796041
2377	0.004699775908
2378	0.00469976902
2379	0.004699753655
2380	0.004697322845
2381	0.004697314898
2382	0.004695755641
2383	0.004693153699
2384	0.00468746927
2385	0.004686662886
2386	0.004686109755
2387	0.004684692489
2388	0.004684696727
2389	0.004684698847
2390	0.004684677124
2391	0.004682004187
2392	0.004681988292
2393	0.00468196657
2394	0.004681843652
2395	0.004678092003
2396	0.004678090413
2397	0.004674548043
2398	0.0046733284
2399	0.004673330519
2400	0.004673316744
2401	0.004673285484
2402	0.004673281776
2403	0.004673284954
2404	0.004671592183
2405	0.004671592183
2406	0.004665137397
2407	0.004658473333
2408	0.00465848234
2409	0.004658470154
2410	0.004653530121
2411	0.004653524823
2412	0.004647678269
2413	0.004645231565
2414	0.004640304777
2415	0.004640276697
2416	0.004640272988
2417	0.004640258683
2418	0.004640248617
2419	0.004640186628
2420	0.004634450277
2421	0.004633660846
2422	0.004633668264
2423	0.004629422294
2424	0.004629419115
2425	0.004629398452
2426	0.004628264109
2427	0.004628238148
2428	0.004628218545
2429	0.004628213247
2430	0.00462820477
2431	0.004625431697
2432	0.004625219769
2433	0.00462521765
2434	0.004625220829
2435	0.004625212351
2436	0.004622549481
2437	0.004622547362
2438	0.0046225516
2439	0.004614976777
2440	0.004609795676
2441	0.004606403775
2442	0.004605027305
2443	0.004605023066
2444	0.004605026775
2445	0.004605024656
2446	0.004604987039
2447	0.00460498174
2448	0.004604943593
2449	0.004603178236
2450	0.004603135321
2451	0.004597095913
2452	0.004597073661
2453	0.004595122867
2454	0.004590731727
2455	0.004586047067
2456	0.004586046537
2457	0.004586035411
2458	0.004585794873
2459	0.004585808648
2460	0.004585797522
2461	0.004582451185
2462	0.004582440058
2463	0.004582415687
2464	0.004579907523
2465	0.004573631287
2466	0.00457177692
2467	0.00457177798
2468	0.004571782218
2469	0.004571766853
2470	0.004570431709
2471	0.004570393032
2472	0.00457039992
2473	0.004570398861
2474	0.004566818873
2475	0.004566720327
2476	0.004563128683
2477	0.004563104841
2478	0.004562744035
2479	0.004553718037
2480	0.004553717507
2481	0.004553720686
2482	0.004553705851
2483	0.004553670883
2484	0.00455365128
2485	0.004551637438
2486	0.004551637438
2487	0.004550417794
2488	0.004549047682
2489	0.004549070994
2490	0.004544385274
2491	0.004544388453
2492	0.004544373618
2493	0.004542872641
2494	0.004542852508
2495	0.004542855157
2496	0.004542809592
2497	0.004542778333
2498	0.004542766147
2499	0.004542651706
2500	0.004542663362
2501	0.004542439779
2502	0.00453889317
2503	0.004538017379
2504	0.004537999365
2505	0.004537994597
2506	0.004534452226
2507	0.004533842405
2508	0.004533637365
2509	0.004533647961
2510	0.004533063041
2511	0.004533042378
2512	0.004533055623
2513	0.004533012178
2514	0.004533032311
2515	0.004533024364
2516	0.004527809885
2517	0.004523881806
2518	0.004523716503
2519	0.004523719682
2520	0.004522246255
2521	0.004520954026
2522	0.004520924886
2523	0.004520484077
2524	0.004514304267
2525	0.00451429579
2526	0.004514306386
2527	0.004510402679
2528	0.004510415395
2529	0.004510392613
2530	0.004510398441
2531	0.004506851302
2532	0.004506846534
2533	0.004505489137
2534	0.004505467945
2535	0.004505444633
2536	0.004505476422
2537	0.004505461587
2538	0.004505447812
2539	0.004505443573
2540	0.004505446752
2541	0.004505412314
2542	0.004505414963
2543	0.004505386353
2544	0.00450539377
2545	0.004505402777
2546	0.004505395889
2547	0.004505388472
2548	0.004501022233
2549	0.004500857459
2550	0.0045008564
2551	0.004500850572
2552	0.004500507249
2553	0.004500417709
2554	0.004500424067
2555	0.004500428306
2556	0.004500426186
2557	0.004500347243
2558	0.004500331349
2559	0.004500321282
2560	0.004500313335
2561	0.004500326051
2562	0.004500318103
2563	0.004500306977
2564	0.004497748481
2565	0.004496437709
2566	0.004490474065
2567	0.004490491549
2568	0.004490479893
2569	0.004490471946
2570	0.004483116998
2571	0.004483078851
2572	0.004483087858
2573	0.004483107461
2574	0.004483078321
2575	0.004474523862
2576	0.004471812248
2577	0.004465743171
2578	0.004459647073
2579	0.004459660318
2580	0.004459623761
2581	0.004456900491
2582	0.004456911617
2583	0.004456894133
2584	0.004456882477
2585	0.004453251097
2586	0.004447124269
2587	0.004446139865
2588	0.004446141985
2589	0.004446141985
2590	0.004438818826
2591	0.004437501695
2592	0.004436102443
2593	0.004436105092
2594	0.004436108536
2595	0.004436041514
2596	0.004436032242
2597	0.004431338045
2598	0.00443129407
2599	0.004431210624
2600	0.004431231817
2601	0.004431232082
2602	0.004431227313
2603	0.004430341456
2604	0.004429416921
2605	0.0044291287
2606	0.004429096116
2607	0.004429080221
2608	0.004429104858
2609	0.004429008696
2610	0.004429014259
2611	0.00442899651
2612	0.004428999954
2613	0.004419801235
2614	0.004419731564
2615	0.004411356449
2616	0.004411332872
2617	0.004410455492
2618	0.004406820138
2619	0.004402737088
2620	0.004396296607
2621	0.004396257136
2622	0.004391668638
2623	0.004391660955
2624	0.004391660955
2625	0.00438987414
2626	0.004389873346
2627	0.004383409818
2628	0.004379087554
2629	0.004379066361
2630	0.004379081726
2631	0.004379077488
2632	0.004379071924
2633	0.004378231896
2634	0.004378240903
2635	0.004378215472
2636	0.004378219975
2637	0.004372082286
2638	0.004370741314
2639	0.00436838203
2640	0.004361578094
2641	0.004361567497
2642	0.004361555841
2643	0.004361553987
2644	0.004356945621
2645	0.004352120294
2646	0.004352033668
2647	0.004349543254
2648	0.004349558089
2649	0.004347497622
2650	0.004347479608
2651	0.004344543351
2652	0.004342891375
2653	0.0043429078
2654	0.004342895084
2655	0.004342889786
2656	0.004340671963
2657	0.004340654214
2658	0.004340642293
2659	0.004340647591
2660	0.004340644942
2661	0.004340626664
2662	0.004340602557
2663	0.00433958398
2664	0.004339573913
2665	0.004339565966
2666	0.004339562522
2667	0.004338592423
2668	0.004338574939
2669	0.004338563813
2670	0.004338551362
2671	0.004338595602
2672	0.004338596662
2673	0.004338564343
2674	0.004338564343
2675	0.004338453081
2676	0.004338447783
2677	0.004338443809
2678	0.004338461293
2679	0.004338452021
2680	0.00433669779
2681	0.004336737527
2682	0.004336744944
2683	0.004336733288
2684	0.00433580584
2685	0.004335797098
2686	0.004335805045
2687	0.004335795244
2688	0.00432652447
2689	0.00432653745
2690	0.004326543543
2691	0.004326551225
2692	0.004322193993
2693	0.004316016303
2694	0.004316003058
2695	0.004316017363
2696	0.004313826561
2697	0.00431379954
2698	0.004313798216
2699	0.004309536086
2700	0.004304867586
2701	0.004304885864
2702	0.004299785826
2703	0.004297223091
2704	0.00429721223
2705	0.004297210375
2706	0.004297017521
2707	0.004296982553
2708	0.004296982553
2709	0.004296996858
2710	0.004297002951
2711	0.004296993679
2712	0.004297001362
2713	0.004295446873
2714	0.004293092092
2715	0.004290393458
2716	0.004290369352
2717	0.004290361934
2718	0.004288681878
2719	0.004284857379
2720	0.004284826385
2721	0.004283131493
2722	0.004283108181
2723	0.004280747043
2724	0.004280734062
2725	0.004280743599
2726	0.004277577135
2727	0.004277576341
2728	0.004276306894
2729	0.004276280668
2730	0.004276283847
2731	0.004276278284
2732	0.004276282258
2733	0.004276283847
2734	0.004269471169
2735	0.004269473288
2736	0.004269440174
2737	0.004269438055
2738	0.004269445737
2739	0.004269451565
2740	0.004269432227
2741	0.004269410504
2742	0.004267430041
2743	0.004267386066
2744	0.004267356926
2745	0.00426734421
2746	0.004266504182
2747	0.004266537825
2748	0.004266543388
2749	0.004261606269
2750	0.004261585871
2751	0.004261584282
2752	0.004261592759
2753	0.004257378578
2754	0.004257381227
2755	0.004257368512
2756	0.004256443977
2757	0.004256444507
2758	0.004256444242
2759	0.004254136615
2760	0.004254154894
2761	0.004251482222
2762	0.004251449903
2763	0.004248825444
2764	0.004248831007
2765	0.004248823325
2766	0.004242933856
2767	0.004242189725
2768	0.00423773951
2769	0.004230289459
2770	0.00423028734
2771	0.004230133957
2772	0.004230123626
2773	0.004230117798
2774	0.00423011197
2775	0.004230027729
2776	0.004230005211
2777	0.004230013159
2778	0.004230019252
2779	0.004227786594
2780	0.004224307802
2781	0.004224287139
2782	0.004219574663
2783	0.004219575988
2784	0.004217540423
2785	0.004217530092
2786	0.004217498832
2787	0.004217461745
2788	0.004217435254
2789	0.0042174334
2790	0.004217339357
2791	0.004215092129
2792	0.004211927255
2793	0.004211939176
2794	0.004211954011
2795	0.00421194315
2796	0.004211907652
2797	0.004211116367
2798	0.004211130142
2799	0.004205125173
2800	0.004204255475
2801	0.004204247263
2802	0.004204239051
2803	0.004201417764
2804	0.004201435513
2805	0.004199877315
2806	0.004199844731
2807	0.004199792544
2808	0.004199792544
2809	0.004199769497
2810	0.004194483227
2811	0.0041889694
2812	0.004188965691
2813	0.004188963042
2814	0.004188936022
2815	0.004187645117
2816	0.004187637435
2817	0.004187609884
2818	0.004187317689
2819	0.004187323252
2820	0.004186563757
2821	0.004184679985
2822	0.004179083506
2823	0.00417677535
2824	0.004176780118
2825	0.004176744885
2826	0.004176750713
2827	0.004174409442
2828	0.004174406264
2829	0.004174389839
2830	0.004174393283
2831	0.004174352222
2832	0.004174340831
2833	0.00417435699
2834	0.004171970685
2835	0.004171965387
2836	0.004171948433
2837	0.004171939426
2838	0.004171938101
2839	0.004169230726
2840	0.004169230726
2841	0.004169230726
2842	0.004169252978
2843	0.004169246886
2844	0.004169253243
2845	0.004169178539
2846	0.00416917377
2847	0.004169172711
2848	0.004169162644
2849	0.004169187546
2850	0.004169202381
2851	0.004169122113
2852	0.004169121053
2853	0.004167880747
2854	0.004164151086
2855	0.004164169629
2856	0.004164147642
2857	0.004164143138
2858	0.004164148172
2859	0.004164117442
2860	0.004161060651
2861	0.004161031776
2862	0.00416103522
2863	0.004161038929
2864	0.004161008729
2865	0.004156009356
2866	0.004156008826
2867	0.004155980746
2868	0.004155974918
2869	0.004155958229
2870	0.004155975448
2871	0.004155965911
2872	0.004149891271
2873	0.004149881999
2874	0.00414984809
2875	0.004148975743
2876	0.004148953756
2877	0.004148952431
2878	0.004148965942
2879	0.004148950577
2880	0.004147980478
2881	0.004147982862
2882	0.004147175948
2883	0.004141459465
2884	0.004141394297
2885	0.004141376019
2886	0.004141378668
2887	0.004140535461
2888	0.004140511884
2889	0.004140469763
2890	0.00413552973
2891	0.004135520723
2892	0.004135518339
2893	0.004135499001
2894	0.004135499001
2895	0.004135480987
2896	0.004135500855
2897	0.004135485225
2898	0.004132217301
